title,emulator,download_link
"Babar to the Rescue (USA) (En Fr Es)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Babar%20to%20the%20Rescue%20%28USA%29%20%28En%2CFr%2CEs%29.zip"
"Baldur's Gate - Dark Alliance (Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Baldur%27s%20Gate%20-%20Dark%20Alliance%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Banjo-Pilot (Europe) (En Fr De Es It) (Beta 2) (2004-09-29)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Banjo-Pilot%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29%20%28Beta%202%29%20%282004-09-29%29.zip"
"Banjo-Pilot (Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Banjo-Pilot%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Barbie - The Princess and the Pauper (Europe) (En Fr De Es It Nl)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Barbie%20-%20The%20Princess%20and%20the%20Pauper%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%2CNl%29.zip"
"Barbie Horse Adventures (Europe) (En Fr De Es It Nl)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Barbie%20Horse%20Adventures%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%2CNl%29.zip"
"Barbie Software - Groovy Games (Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Barbie%20Software%20-%20Groovy%20Games%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Barbie Superpack - Secret Agent + Groovy Games (Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Barbie%20Superpack%20-%20Secret%20Agent%20%2B%20Groovy%20Games%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Barbie and the Magic of Pegasus (Europe) (En Fr De Es It Nl)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Barbie%20and%20the%20Magic%20of%20Pegasus%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%2CNl%29.zip"
"Barbie in the 12 Dancing Princesses (Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Barbie%20in%20the%2012%20Dancing%20Princesses%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Barnyard (Europe) (En Fr De Es It Nl)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Barnyard%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%2CNl%29.zip"
"Batman - Rise of Sin Tzu (USA) (En Fr Es)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Batman%20-%20Rise%20of%20Sin%20Tzu%20%28USA%29%20%28En%2CFr%2CEs%29.zip"
"Batman - Vengeance (Europe) (En Fr De Es It Nl)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Batman%20-%20Vengeance%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%2CNl%29.zip"
"Batman - Vengeance (USA) (En Fr Es)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Batman%20-%20Vengeance%20%28USA%29%20%28En%2CFr%2CEs%29.zip"
"Batman Begins (USA  Europe) (En Fr De Es It Nl)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Batman%20Begins%20%28USA%2C%20Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%2CNl%29.zip"
"Beyblade G-Revolution (Europe) (En De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Beyblade%20G-Revolution%20%28Europe%29%20%28En%2CDe%2CEs%2CIt%29.zip"
"Beyblade V-Force - Ultimate Blader Jam (Europe) (En Fr De Es It) (Beta)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Beyblade%20V-Force%20-%20Ultimate%20Blader%20Jam%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29%20%28Beta%29.zip"
"Beyblade V-Force - Ultimate Blader Jam (Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Beyblade%20V-Force%20-%20Ultimate%20Blader%20Jam%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Big Mutha Truckers (Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Big%20Mutha%20Truckers%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Bionicle - Matoran Adventures (USA  Europe) (En Fr De Es It Nl Sv Da)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Bionicle%20-%20Matoran%20Adventures%20%28USA%2C%20Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%2CNl%2CSv%2CDa%29.zip"
"Bionicle Heroes (Europe) (En Fr De Es It Da)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Bionicle%20Heroes%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%2CDa%29.zip"
"Bionicle Heroes (USA) (En Fr De Es It Da)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Bionicle%20Heroes%20%28USA%29%20%28En%2CFr%2CDe%2CEs%2CIt%2CDa%29.zip"
"Board Game Classics - Backgammon & Chess & Draughts (Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Board%20Game%20Classics%20-%20Backgammon%20%26%20Chess%20%26%20Draughts%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Boktai - The Sun Is in Your Hand (Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Boktai%20-%20The%20Sun%20Is%20in%20Your%20Hand%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Boktai 2 - Solar Boy Django (Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Boktai%202%20-%20Solar%20Boy%20Django%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Bratz (Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Bratz%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Bratz (USA) (En Fr Es)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Bratz%20%28USA%29%20%28En%2CFr%2CEs%29.zip"
"Bratz - Babyz (Europe) (En Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Bratz%20-%20Babyz%20%28Europe%29%20%28En%2CEs%2CIt%29.zip"
"Bratz - Forever Diamondz (Europe) (En Fr Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Bratz%20-%20Forever%20Diamondz%20%28Europe%29%20%28En%2CFr%2CEs%2CIt%29.zip"
"Bratz - The Movie (Europe) (Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Bratz%20-%20The%20Movie%20%28Europe%29%20%28Es%2CIt%29.zip"
"Broken Sword - The Shadow of the Templars (Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Broken%20Sword%20-%20The%20Shadow%20of%20the%20Templars%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Broken Sword - The Shadow of the Templars (USA) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Broken%20Sword%20-%20The%20Shadow%20of%20the%20Templars%20%28USA%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Brother Bear (Europe) (Fr De Es It Nl Sv Da)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Brother%20Bear%20%28Europe%29%20%28Fr%2CDe%2CEs%2CIt%2CNl%2CSv%2CDa%29.zip"
"Bruce Lee - Return of the Legend (Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Bruce%20Lee%20-%20Return%20of%20the%20Legend%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Bubble Bobble - Old & New (Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Bubble%20Bobble%20-%20Old%20%26%20New%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Butt-Ugly Martians - B.K.M. Battles (Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Butt-Ugly%20Martians%20-%20B.K.M.%20Battles%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"CT Special Forces (Europe) (En Fr De Es It Nl) (Beta)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/CT%20Special%20Forces%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%2CNl%29%20%28Beta%29.zip"
"CT Special Forces (Europe) (En Fr De Es It Nl)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/CT%20Special%20Forces%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%2CNl%29.zip"
"CT Special Forces (USA) (En Fr De Es It Nl)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/CT%20Special%20Forces%20%28USA%29%20%28En%2CFr%2CDe%2CEs%2CIt%2CNl%29.zip"
"CT Special Forces - Back to Hell (Europe) (En Fr De Es It Nl)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/CT%20Special%20Forces%20-%20Back%20to%20Hell%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%2CNl%29.zip"
"CT Special Forces 2 - Back in the Trenches (USA) (En Fr De Es It Nl)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/CT%20Special%20Forces%202%20-%20Back%20in%20the%20Trenches%20%28USA%29%20%28En%2CFr%2CDe%2CEs%2CIt%2CNl%29.zip"
"CT Special Forces 3 - Bioterror (Europe) (En Fr De Es It Nl)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/CT%20Special%20Forces%203%20-%20Bioterror%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%2CNl%29.zip"
"Care Bears - The Care Quest (Europe) (En Fr De Es It Nl Pt Da)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Care%20Bears%20-%20The%20Care%20Quest%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%2CNl%2CPt%2CDa%29.zip"
"Care Bears - The Care Quest (USA) (En Fr Es)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Care%20Bears%20-%20The%20Care%20Quest%20%28USA%29%20%28En%2CFr%2CEs%29.zip"
"Carrera Power Slide (Europe) (En Fr De Es It Nl)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Carrera%20Power%20Slide%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%2CNl%29.zip"
"Cars (Europe) (Es Pt)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Cars%20%28Europe%29%20%28Es%2CPt%29.zip"
"Cars - Mater-National Championship (Europe) (En Fr De Es It Nl)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Cars%20-%20Mater-National%20Championship%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%2CNl%29.zip"
"Casper (Europe) (En Fr De Es It Nl Pt)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Casper%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%2CNl%2CPt%29.zip"
"Casper (USA) (En Fr Es)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Casper%20%28USA%29%20%28En%2CFr%2CEs%29.zip"
"Castleween (Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Castleween%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Cat in the Hat  The (Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Cat%20in%20the%20Hat%2C%20The%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Catwoman (USA  Europe) (En Fr De Es It Nl)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Catwoman%20%28USA%2C%20Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%2CNl%29.zip"
"Charlie and the Chocolate Factory (Europe) (En Fr Es Nl)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Charlie%20and%20the%20Chocolate%20Factory%20%28Europe%29%20%28En%2CFr%2CEs%2CNl%29.zip"
"Charlie and the Chocolate Factory (USA) (En Fr Es Nl)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Charlie%20and%20the%20Chocolate%20Factory%20%28USA%29%20%28En%2CFr%2CEs%2CNl%29.zip"
"Charlotte's Web (Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Charlotte%27s%20Web%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Charlotte's Web (USA) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Charlotte%27s%20Web%20%28USA%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Chi Vuol Essere Milionario (Italy)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Chi%20Vuol%20Essere%20Milionario%20%28Italy%29.zip"
"Chicken Little (USA  Europe) (En Fr De Es It Nl)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Chicken%20Little%20%28USA%2C%20Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%2CNl%29.zip"
"Chicken Shoot (Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Chicken%20Shoot%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Chicken Shoot 2 (Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Chicken%20Shoot%202%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Chinmoku no Iseki - Estpolis Gaiden (Japan) (Virtual Console)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Chinmoku%20no%20Iseki%20-%20Estpolis%20Gaiden%20%28Japan%29%20%28Virtual%20Console%29.zip"
"Chinmoku no Iseki - Estpolis Gaiden (Japan)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Chinmoku%20no%20Iseki%20-%20Estpolis%20Gaiden%20%28Japan%29.zip"
"Chronicles of Narnia  The - The Lion  the Witch and the Wardrobe (USA  Europe) (En Fr De Es It Nl Sv Da)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Chronicles%20of%20Narnia%2C%20The%20-%20The%20Lion%2C%20the%20Witch%20and%20the%20Wardrobe%20%28USA%2C%20Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%2CNl%2CSv%2CDa%29.zip"
"ChuChu Rocket! (Europe) (En Ja Fr De Es)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/ChuChu%20Rocket%21%20%28Europe%29%20%28En%2CJa%2CFr%2CDe%2CEs%29.zip"
"ChuChu Rocket! (Japan) (En Ja Fr De Es) (Virtual Console)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/ChuChu%20Rocket%21%20%28Japan%29%20%28En%2CJa%2CFr%2CDe%2CEs%29%20%28Virtual%20Console%29.zip"
"ChuChu Rocket! (Japan) (En Ja Fr De Es)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/ChuChu%20Rocket%21%20%28Japan%29%20%28En%2CJa%2CFr%2CDe%2CEs%29.zip"
"ChuChu Rocket! (USA) (En Ja Fr De Es)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/ChuChu%20Rocket%21%20%28USA%29%20%28En%2CJa%2CFr%2CDe%2CEs%29.zip"
"Cinderella - Magical Dreams (Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Cinderella%20-%20Magical%20Dreams%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Cinderella - Magical Dreams (USA) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Cinderella%20-%20Magical%20Dreams%20%28USA%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Cocoto - Kart Racer (Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Cocoto%20-%20Kart%20Racer%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Cocoto - Platform Jumper (Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Cocoto%20-%20Platform%20Jumper%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Combo Pack - Sonic Advance + Sonic Pinball Party (USA) (En Ja Fr De Es+En Ja Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Combo%20Pack%20-%20Sonic%20Advance%20%2B%20Sonic%20Pinball%20Party%20%28USA%29%20%28En%2CJa%2CFr%2CDe%2CEs%2BEn%2CJa%2CFr%2CDe%2CEs%2CIt%29.zip"
"Comix Zone (Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Comix%20Zone%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Corvette (USA) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Corvette%20%28USA%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Crash & Spyro Super Pack Volume 1 (Europe) (En Fr De Es It Nl)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Crash%20%26%20Spyro%20Super%20Pack%20Volume%201%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%2CNl%29.zip"
"Crash & Spyro Super Pack Volume 2 (Europe) (En Fr De Es It Nl)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Crash%20%26%20Spyro%20Super%20Pack%20Volume%202%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%2CNl%29.zip"
"Crash & Spyro Super Pack Volume 3 (Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Crash%20%26%20Spyro%20Super%20Pack%20Volume%203%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Crash Bandicoot 2 - N-Tranced (Europe) (En Fr De Es It Nl)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Crash%20Bandicoot%202%20-%20N-Tranced%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%2CNl%29.zip"
"Crash Bandicoot Fusion (Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Crash%20Bandicoot%20Fusion%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Crash Bandicoot XS (Europe) (En Fr De Es It Nl)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Crash%20Bandicoot%20XS%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%2CNl%29.zip"
"Crash Nitro Kart (Europe) (En Fr De Es It Nl)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Crash%20Nitro%20Kart%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%2CNl%29.zip"
"Crash of the Titans (Europe) (En Fr De Es It Nl)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Crash%20of%20the%20Titans%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%2CNl%29.zip"
"Crazy Taxi - Catch a Ride (Europe) (En Fr De Es) (Beta)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Crazy%20Taxi%20-%20Catch%20a%20Ride%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%29%20%28Beta%29.zip"
"Crazy Taxi - Catch a Ride (Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Crazy%20Taxi%20-%20Catch%20a%20Ride%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Creatures (Europe) (En Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Creatures%20%28Europe%29%20%28En%2CEs%2CIt%29.zip"
"Crouching Tiger  Hidden Dragon (Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Crouching%20Tiger%2C%20Hidden%20Dragon%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Crouching Tiger  Hidden Dragon (USA) (En Fr Es)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Crouching%20Tiger%2C%20Hidden%20Dragon%20%28USA%29%20%28En%2CFr%2CEs%29.zip"
"Curious George (Europe) (En Fr De Es It Sv Da)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Curious%20George%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%2CSv%2CDa%29.zip"
"DK - King of Swing (Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/DK%20-%20King%20of%20Swing%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Danny Phantom - The Ultimate Enemy (Europe) (En De Es)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Danny%20Phantom%20-%20The%20Ultimate%20Enemy%20%28Europe%29%20%28En%2CDe%2CEs%29.zip"
"Daredevil (Europe) (En Fr Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Daredevil%20%28Europe%29%20%28En%2CFr%2CEs%2CIt%29.zip"
"Dave Mirra Freestyle BMX 2 (Europe) (En Fr De Es It) (Rev 1)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Dave%20Mirra%20Freestyle%20BMX%202%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29%20%28Rev%201%29.zip"
"Dave Mirra Freestyle BMX 2 (Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Dave%20Mirra%20Freestyle%20BMX%202%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"David Beckham Soccer (Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/David%20Beckham%20Soccer%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"David Beckham Soccer (USA) (En Es)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/David%20Beckham%20Soccer%20%28USA%29%20%28En%2CEs%29.zip"
"Davis Cup (Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Davis%20Cup%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Davis Cup (USA) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Davis%20Cup%20%28USA%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Dead to Rights (Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Dead%20to%20Rights%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Defender - For All Mankind (Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Defender%20-%20For%20All%20Mankind%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Denki Blocks! (Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Denki%20Blocks%21%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
"Denki Blocks! (USA) (En Es)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Denki%20Blocks%21%20%28USA%29%20%28En%2CEs%29.zip"
"Dexter's Laboratory - Chess Challenge (Europe) (En Fr De Es)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Dexter%27s%20Laboratory%20-%20Chess%20Challenge%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%29.zip"
"Dexter's Laboratory - Deesaster Strikes! (Europe) (En Fr De Es It)","gba","https://myrient.erista.me/files/No-Intro/Nintendo%20-%20Game%20Boy%20Advance/Dexter%27s%20Laboratory%20-%20Deesaster%20Strikes%21%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip"
